Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip,ITM concat addr,Source concat addr,ITM lat,ITM long,Source lat,Source long,Distance (in km),Distance Flag
,29839792,3701,79%,Moderate,,AVERA SPECIALTY PHARMACY                ,1301 S CLIFF AVE STE 200                ,SIOUX FALLS              ,SD,57105,Avera McKennan Hospital & University Health Center,1325 S Cliff Ave,Sioux Falls,SD,57105,"1301 S CLIFF AVE STE 200                ,SIOUX FALLS              ,SD,57105","1325 S CLIFF AVE,SIOUX FALLS,SD,57105",,,43.5343826,-96.71380731258921,,0
,1914548,671388,79%,Moderate,,CENTER FOR CANCER & BLOOD DISORDERS     ,202 E DR HICKS BLVD STE 3               ,FLORENCE                 ,AL,35630,North Alabama Medical Center,426 E Dr Hicks Blvd,Florence,AL,35630,"202 E DR HICKS BLVD STE 3               ,FLORENCE                 ,AL,35630","426 E DR HICKS BLVD,FLORENCE,AL,35630",,,34.7997520214969,-87.6692294360764,,0
,28067103,552769,79%,Moderate,,TEXAS ONCOLOGY PHARMACY-GRAPEV          ,1631 LANCASTER DR STE 150               ,GRAPEVINE                ,TX,76051,Health Texas Provider Network,1643 Lancaster Dr,Grapevine,TX,76051,"1631 LANCASTER DR STE 150               ,GRAPEVINE                ,TX,76051","1643 LANCASTER DR,GRAPEVINE,TX,76051",,,32.9334388655084,-97.0914042306394,,0
,16105183,617388,79%,Moderate,,"MUNOZ, DR ALAN K                        ",12200 PARK CENTRAL DR STE 410           ,DALLAS                   ,TX,75251,North Texas Gynecologic Oncology,"12200 Park Central Dr, Ste 410",Dallas,TX,75251,"12200 PARK CENTRAL DR STE 410           ,DALLAS                   ,TX,75251","12200 PARK CENTRAL DR, STE 410,DALLAS,TX,75251",32.914825,-96.77572,,,,0
,49434211,19,79%,Moderate,,TH RX4U                                 ,750 MORPHY AVE                          ,FAIRHOPE                 ,AL,36532,Thomas Hospital,750 Morphy Ave,Fairhope,AL,36532,"750 MORPHY AVE                          ,FAIRHOPE                 ,AL,36532","750 MORPHY AVE,FAIRHOPE,AL,36532",30.51903605,-87.8883517470515,30.51903605,-87.8883517470515,0.0,1
,8777271,550389,79%,Moderate,,JOHNS HOPKINS COMMUNITY PHYSICIANS      ,2700 REMINGTON AVE STE 2000             ,BALTIMORE                ,MD,21211,Johns Hopkins Community Physicians,"6225 Smith Ave, Suite B300",Baltimore,MD,21209,"2700 REMINGTON AVE STE 2000             ,BALTIMORE                ,MD,21211","6225 SMITH AVE, SUITE B300,BALTIMORE,MD,21209",39.320522,-76.62079,39.371822,-76.65975,4.11058210071904,0
,27179281,636156,79%,Moderate,,STEPHENSON CANCER INFUSION CENTER       ,800 NE 10TH ST STE 3001                 ,OKLAHOMA CITY            ,OK,73104,OU Physicians,800 Ne 10th St,Oklahoma City,OK,73104,"800 NE 10TH ST STE 3001                 ,OKLAHOMA CITY            ,OK,73104","800 NE 10TH ST,OKLAHOMA CITY,OK,73104",,,35.478111,-97.500752,,0
,12932749,596,79%,Moderate,,COUNTY OF SANTA CLARA                   ,2400 MOORPARK AVE STE 100               ,SAN JOSE                 ,CA,95128,Santa Clara Valley Medical Center,751 S Bascom Ave,San Jose,CA,95128,"2400 MOORPARK AVE STE 100               ,SAN JOSE                 ,CA,95128","751 S BASCOM AVE,SAN JOSE,CA,95128",,,37.31312855,-121.93531795767599,,0
,7375,4451,79%,Moderate,,WEST VIRGINIA UNIV                      ,1 MEDICAL CENTER DR                     ,MORGANTOWN               ,WV,26506,JW Ruby Memorial Hospital,1 Medical Center Dr,Morgantown,WV,26506,"1 MEDICAL CENTER DR                     ,MORGANTOWN               ,WV,26506","1 MEDICAL CENTER DR,MORGANTOWN,WV,26506",39.65446155,-79.95906632241659,39.65446155,-79.95906632241659,0.0,1
,32844832,1092,79%,Moderate,,GROVE CREEK MEDICAL CENTER              ,350 N MERIDIAN ST                       ,BLACKFOOT                ,ID,83221,Idaho Doctors Hospital (Closed),350 N Meridian St,Blackfoot,ID,83221,"350 N MERIDIAN ST                       ,BLACKFOOT                ,ID,83221","350 N MERIDIAN ST,BLACKFOOT,ID,83221",43.195951799999996,-112.3549159,43.195951799999996,-112.3549159,0.0,1
,37311775,668516,79%,Moderate,,WESLEY LONG OUTPATIENT PHARMACY         ,515 N ELAM AVE                          ,GREENSBORO               ,NC,27403,Piedmont Radiation Oncologists PA,501 N Elam Ave,Greensboro,NC,27403,"515 N ELAM AVE                          ,GREENSBORO               ,NC,27403","501 N ELAM AVE,GREENSBORO,NC,27403",36.082929406717,-79.8249548943588,36.08305575,-79.826451684957,0.08403358999577762,1
,38804097,3951,79%,Moderate,,BAYLOR SCOTT & WHITE PHARMACY #110      ,2460 N INTERSTATE HIGHWAY 35 E STE 155  ,WAXAHACHIE               ,TX,75165,Baylor Scott & White Medical Center - Waxahachie (FKA Baylor Scott & White Health - North Texas),2400 N I-35E,Waxahachie,TX,75165,"2460 N INTERSTATE HIGHWAY 35 E STE 155  ,WAXAHACHIE               ,TX,75165","2400 N I-35E,WAXAHACHIE,TX,75165",,,,,,0
,37639358,2952,79%,Moderate,,MCCREARY CANCER CENTER                  ,212 MULBERRY ST SW                      ,LENOIR                   ,NC,28645,Caldwell UNC Health Care (AKA Caldwell Memorial Hospital),321 Mulberry St Sw,Lenoir,NC,28645,"212 MULBERRY ST SW                      ,LENOIR                   ,NC,28645","321 MULBERRY ST SW,LENOIR,NC,28645",35.9116725102041,-81.53701820408159,35.91059635,-81.535137494262,0.12886183672991264,1
,2387087,3641,79%,Moderate,,UPSTATE MEDICAL PHARMACY                ,701 GROVE RD                            ,GREENVILLE               ,SC,29605,Greenville Memorial Hospital,701 Grove Rd,Greenville,SC,29605,"701 GROVE RD                            ,GREENVILLE               ,SC,29605","701 GROVE RD,GREENVILLE,SC,29605",34.8160716,-82.4136008,34.8160716,-82.4136008,0.0,1
,38707049,835280,79%,Moderate,,NORTHEAST GA BRS GPO                    ,1400 RIVER PL                           ,BRASELTON                ,GA,30517,Cornerstone Surgery of Braselton PC,1404 River Pl,Braselton,GA,30517,"1400 RIVER PL                           ,BRASELTON                ,GA,30517","1404 RIVER PL,BRASELTON,GA,30517",34.11939,-83.83885,34.11949,-83.83887,0.007003398714102405,1
,49563321,617265,79%,Moderate,,BEAUMONT INFUSION PHARMACY              ,44344 DEQUINDRE RD STE 230              ,STERLING HEIGHTS         ,MI,48314,Cancer & Leukemia Center PLLC,"44344 Dequindre Rd, Ste 260",Sterling Hts,MI,48314,"44344 DEQUINDRE RD STE 230              ,STERLING HEIGHTS         ,MI,48314","44344 DEQUINDRE RD, STE 260,STERLING HTS,MI,48314",42.618835,-83.09121,42.618835,-83.09121,0.0,1
,34300710,654758,79%,Moderate,,KINGSPORT DAY SURGERY                   ,2204 PAVILION DR STE 300                ,KINGSPORT                ,TN,37660,Kingsport Urology Group,1932 Brookside Dr,Kingsport,TN,37660,"2204 PAVILION DR STE 300                ,KINGSPORT                ,TN,37660","1932 BROOKSIDE DR,KINGSPORT,TN,37660",,,36.5618,-82.511225,,0
,20575339,747662,79%,Moderate,,SURGERY CENTER OF LYNCHBURG             ,2401 ATHERHOLT RD                       ,LYNCHBURG                ,VA,24501,Head & Neck Surgery of Central Virginia,3029 Old Forest Rd,Lynchburg,VA,24501,"2401 ATHERHOLT RD                       ,LYNCHBURG                ,VA,24501","3029 OLD FOREST RD,LYNCHBURG,VA,24501",37.4084287,-79.1778864362705,37.41424129999999,-79.2075777,1.6782317768143151,0
,32262520,596863,79%,Moderate,,CEDARS SINAI MED CARE FNDN - O          ,1919 SANTA MONICA BLVD STE 400          ,SANTA MONICA             ,CA,90404,Mary Lee Amerian MD A Medical Corp,"2336 Santa Monica Blvd, Suite 209",Santa Monica,CA,90404,"1919 SANTA MONICA BLVD STE 400          ,SANTA MONICA             ,CA,90404","2336 SANTA MONICA BLVD, SUITE 209,SANTA MONICA,CA,90404",34.02801,-118.48085,34.03024,-118.47808,0.22112979234284869,0
,15898207,691231,79%,Moderate,,LOS ANGELES HEM ONC MED GROUP           ,1505 WILSON TER STE 200                 ,GLENDALE                 ,CA,91206,Comprehensive Hematology Oncology Centers Inc,"1505 Wilson Ter, Suite 340",Glendale,CA,91206,"1505 WILSON TER STE 200                 ,GLENDALE                 ,CA,91206","1505 WILSON TER, SUITE 340,GLENDALE,CA,91206",34.149605,-118.23134,34.149605,-118.23134,0.0,1
,2744658,2363,79%,Moderate,,MERCY CLINIC                            ,901 PATIENTS FIRST DR                   ,WASHINGTON               ,MO,63090,Mercy Hospital Washington,901 E 5th St,Washington,MO,63090,"901 PATIENTS FIRST DR                   ,WASHINGTON               ,MO,63090","901 E 5TH ST,WASHINGTON,MO,63090",38.5489355,-91.0025944,38.5526387,-91.0013000969086,0.2652523716270263,0
,52795103,550662,79%,Moderate,,UMASS MEM HAHN GPO                      ,281 LINCOLN ST                          ,WORCESTER                ,MA,01605,UMass Memorial Medical Group,365 Plantation St,Worcester,MA,01605,"281 LINCOLN ST                          ,WORCESTER                ,MA,01605","365 PLANTATION ST,WORCESTER,MA,01605",42.285242,-71.78967731415291,42.27713865,-71.7664393153938,1.3132318108834835,0
,8411784,660907,79%,Moderate,,CCARE                                   ,9850 GENESEE AVE STE 560                ,LA JOLLA                 ,CA,92037,Scott W Barttelbort MD APC,"9850 Genesee Ave, Suite 730",La Jolla,CA,92037,"9850 GENESEE AVE STE 560                ,LA JOLLA                 ,CA,92037","9850 GENESEE AVE, SUITE 730,LA JOLLA,CA,92037",,,,,,0
,6720035,1142,79%,Moderate,,UNIV OF IL OUTPATIENT PHCY              ,840 S WOOD ST RM 163MC884               ,CHICAGO                  ,IL,60612,University of Illinois Hospital,1740 W Taylor St,Chicago,IL,60612,"840 S WOOD ST RM 163MC884               ,CHICAGO                  ,IL,60612","1740 W TAYLOR ST,CHICAGO,IL,60612",,,41.86969555,-87.67051716128071,,0
,2167,1385,79%,Moderate,,MAJOR HOSPITAL                          ,150 W WASHINGTON ST                     ,SHELBYVILLE              ,IN,46176,Major Health Partners Medical Center (FKA Major Hospital),2451 Intelliplex Dr,Shelbyville,IN,46176,"150 W WASHINGTON ST                     ,SHELBYVILLE              ,IN,46176","2451 INTELLIPLEX DR,SHELBYVILLE,IN,46176",39.524525,-85.7800846315789,39.56038565,-85.7859057800345,2.497068004106724,0
,52285820,755101,79%,Moderate,,METRO HEALTH OAM SURG CTR               ,555 MIDTOWNE ST NE STE 200              ,GRAND RAPIDS             ,MI,49503,Dermatology at Midtowne PC,"555 Midtowne St Ne, Suite 301",Grand Rapids,MI,49503,"555 MIDTOWNE ST NE STE 200              ,GRAND RAPIDS             ,MI,49503","555 MIDTOWNE ST NE, SUITE 301,GRAND RAPIDS,MI,49503",42.971535,-85.65481,42.971535,-85.65481,0.0,1
,1742886,3934,79%,Moderate,,PRESTON ROAD APOTHECARY                 ,9301 N CENTRAL EXPY STE 110             ,DALLAS                   ,TX,75231,North Central Surgical Center Hospital,"9301 N Central Expy, Suite 100",Dallas,TX,75231,"9301 N CENTRAL EXPY STE 110             ,DALLAS                   ,TX,75231","9301 N CENTRAL EXPY, SUITE 100,DALLAS,TX,75231",32.87435,-96.77066,32.87435,-96.77066,0.0,1
,33916580,600224,79%,Moderate,,CHESAPEAKE ONC/HEM-ANNAPOLIS-CC         ,129 LUBRANO DR STE 201                  ,ANNAPOLIS                ,MD,21401,The Center for Innovative GYN Care (AKA Center for GYN Surgery),"129 Lubrano Dr, Ste 101",Annapolis,MD,21401,"129 LUBRANO DR STE 201                  ,ANNAPOLIS                ,MD,21401","129 LUBRANO DR, STE 101,ANNAPOLIS,MD,21401",,,,,,0
,36070890,2369,79%,Moderate,,COX HEALTH SURGERY CENTER               ,960 E WALNUT LAWN ST                    ,SPRINGFIELD              ,MO,65807,Cox Medical Center South,3801 S National Ave,Springfield,MO,65807,"960 E WALNUT LAWN ST                    ,SPRINGFIELD              ,MO,65807","3801 S NATIONAL AVE,SPRINGFIELD,MO,65807",37.152698,-93.281696,37.14441125,-93.2803691826818,0.5772028166590608,0
,37531925,5959,79%,Moderate,,THE UNIVERSITY OF TEXAS SOUTHWES        ,3030 WATERVIEW PKWY                     ,RICHARDSON               ,TX,75080,Encompass Health Rehabilitation Hospital of Richardson (FKA HealthSouth Rehabilitation Hospital of Richardson),3351 Waterview Pkwy,Richardson,TX,75080,"3030 WATERVIEW PKWY                     ,RICHARDSON               ,TX,75080","3351 WATERVIEW PKWY,RICHARDSON,TX,75080",32.995045399999995,-96.7543485107593,32.9970326041252,-96.75434597009969,0.13730257521346376,1
,22772010,2224,79%,Moderate,,CENTRACARE HEALTH SYSTEM                ,1900 CENTRACARE CIR                     ,SAINT CLOUD              ,MN,56303,St Cloud VA Health Care System,4801 Veterans Dr,Saint Cloud,MN,56303,"1900 CENTRACARE CIR                     ,SAINT CLOUD              ,MN,56303","4801 VETERANS DR,SAINT CLOUD,MN,56303",45.5825842,-94.2059288,45.57257015,-94.2151876806479,0.8241545499868976,0
,37152604,2843,79%,Moderate,,NYU MEDICAL CENTER                      ,530 1ST AVE # HCC-6C                    ,NEW YORK                 ,NY,10016,NYU Langone Tisch Hospital,550 1st Ave,New York,NY,10016,"530 1ST AVE # HCC-6C                    ,NEW YORK                 ,NY,10016","550 1ST AVE,NEW YORK,NY,10016",,,40.74207345,-73.9743366310595,,0
,26466209,670058,79%,Moderate,,TURKEY CREEK MEDICAL CENTER             ,10820 PARKSIDE DR                       ,KNOXVILLE                ,TN,37934,Faculty Internal Medicine,"11440 Parkside Dr, Suite 302",Knoxville,TN,37934,"10820 PARKSIDE DR                       ,KNOXVILLE                ,TN,37934","11440 PARKSIDE DR, SUITE 302,KNOXVILLE,TN,37934",35.9077223,-84.131817,,,,0
,37444998,620605,79%,Moderate,,ONCOLOGY RADIATION ASSOCIATES-          ,3659 S MIAMI AVE STE 2001               ,MIAMI                    ,FL,33133,Bowes Dermatology by Riverchase (AKA Leyda E Bowes MD PA),"3659 S Miami Ave, Ste 6008",Miami,FL,33133,"3659 S MIAMI AVE STE 2001               ,MIAMI                    ,FL,33133","3659 S MIAMI AVE, STE 6008,MIAMI,FL,33133",25.743649,-80.215866,25.743649,-80.215866,0.0,1
,11830289,554,79%,Moderate,,SAN FRAN GH MAIN OP-B PHS               ,1001 POTRERO AVE RM 1P2                 ,SAN FRANCISCO            ,CA,94110,Zuckerberg San Francisco General Hospital (FKA San Francisco General Hospital),1001 Potrero Ave,San Francisco,CA,94110,"1001 POTRERO AVE RM 1P2                 ,SAN FRANCISCO            ,CA,94110","1001 POTRERO AVE,SAN FRANCISCO,CA,94110",,,37.7545482,-122.40378989999999,,0
,1914578,735675,79%,Moderate,,TENNESSEE CANCER SPECIALISTS PLLC       ,1415 OLD WEISGARBER RD STE 200          ,KNOXVILLE                ,TN,37909,Provision Radiation Therapy,"1415 Old Weisgarber Rd, Ste 250",Knoxville,TN,37909,"1415 OLD WEISGARBER RD STE 200          ,KNOXVILLE                ,TN,37909","1415 OLD WEISGARBER RD, STE 250,KNOXVILLE,TN,37909",35.953674,-84.019844,35.953674,-84.019844,0.0,1
,2380765,3372,79%,Moderate,,TULSA CANCER INSTITUTE PLLC             ,3470 E FRANK PHILLIPS BLVD              ,BARTLESVILLE             ,OK,74006,Ascension Jane Phillips Medical Center (FKA Jane Phillips Memorial Medical Center),3500 E Frank Phillips Blvd,Bartlesville,OK,74006,"3470 E FRANK PHILLIPS BLVD              ,BARTLESVILLE             ,OK,74006","3500 E FRANK PHILLIPS BLVD,BARTLESVILLE,OK,74006",36.750671545282295,-95.93411683251259,36.750616458253496,-95.9383278349298,0.2331555633753094,0
,36051204,731548,79%,Moderate,,PACIFIC SHORES MED GROUP-               ,16300 SAND CANYON AVE STE 207           ,IRVINE                   ,CA,92618,Beach Cities Dermatology,"16300 Sand Canyon Ave, Ste 612",Irvine,CA,92618,"16300 SAND CANYON AVE STE 207           ,IRVINE                   ,CA,92618","16300 SAND CANYON AVE, STE 612,IRVINE,CA,92618",,,,,,0
,20823716,575863,79%,Moderate,,DUKE UH CHC RBW DY PH  ST 340B          ,2301 ERWIN RD RM 4916                   ,DURHAM                   ,NC,27705,Duke Childrens Hospital & Health Center,2301 Erwin Rd,Durham,NC,27705,"2301 ERWIN RD RM 4916                   ,DURHAM                   ,NC,27705","2301 ERWIN RD,DURHAM,NC,27705",,,36.0070213,-78.9373478833582,,0
,1751918,707233,79%,Moderate,,SPECTRUM HEALTH SURGICAL CENTER         ,1000 E PARIS AVE SE STE 100             ,GRAND RAPIDS             ,MI,49546,Centre for Plastic Surgery (AKA Grand Rapids Plastic Surgery Plc),"2060 East Paris Ave Se, Suite 150",Grand Rapids,MI,49546,"1000 E PARIS AVE SE STE 100             ,GRAND RAPIDS             ,MI,49546","2060 EAST PARIS AVE SE, SUITE 150,GRAND RAPIDS,MI,49546",42.946503,-85.570656,,,,0
,8182,541889,79%,Moderate,,MILLARD FILLMORE SUBURBAN HOSPITAL      ,1540 MAPLE RD                           ,BUFFALO                  ,NY,14221,Millard Fillmore Suburban Hospital,1540 Maple Rd,Williamsville,NY,14221,"1540 MAPLE RD                           ,BUFFALO                  ,NY,14221","1540 MAPLE RD,WILLIAMSVILLE,NY,14221",,,42.99412720000001,-78.7301407484924,,0
,29144841,828,79%,Moderate,,FLORIDA CANCER-CLERMONT S               ,1920 DON WICKHAM DR STE 100             ,CLERMONT                 ,FL,34711,Orlando Health South Lake Hospital,1900 Don Wickham Dr,Clermont,FL,34711,"1920 DON WICKHAM DR STE 100             ,CLERMONT                 ,FL,34711","1900 DON WICKHAM DR,CLERMONT,FL,34711",,,28.55246205,-81.7201400068449,,0
,12862721,588986,79%,Moderate,,TEXAS ONC - KERRVILLE                   ,694 HILL COUNTRY DR                     ,KERRVILLE                ,TX,78028,D Clint Morris MD PA,695 Hill Country Drive,Kerrville,TX,78028,"694 HILL COUNTRY DR                     ,KERRVILLE                ,TX,78028","695 HILL COUNTRY DRIVE,KERRVILLE,TX,78028",30.043553999999997,-99.15108199999999,30.0430322727273,-99.1506839393939,0.043200434873514694,1
,1917129,550781,79%,Moderate,,WALGREENS                               ,836 PRUDENTIAL DR                       ,JACKSONVILLE             ,FL,32207,Wolfson Childrens Hospital,800 Prudential Dr,Jacksonville,FL,32207,"836 PRUDENTIAL DR                       ,JACKSONVILLE             ,FL,32207","800 PRUDENTIAL DR,JACKSONVILLE,FL,32207",30.316205,-81.66391899999999,30.31593775,-81.6632582570977,0.04352143861391315,1
,4309569,761493,79%,Moderate,,UTAH CANCER SPECIALISTS -LAKEVIE        ,DR KLEIN 520 E MED DR STE 340           ,BOUNTIFUL                ,UT,84010,Utah Gastroenterology PC,"620 Medical Dr, Suite 205",Bountiful,UT,84010,"DR KLEIN 520 E MED DR STE 340           ,BOUNTIFUL                ,UT,84010","620 MEDICAL DR, SUITE 205,BOUNTIFUL,UT,84010",,,40.886974,-111.86899,,0
,8998906,503,79%,Moderate,,EL MIRADOR MEDICAL PLAZA PHARMACY INC   ,1180 N INDIAN CANYON DR STE E140        ,PALM SPRINGS             ,CA,92262,Desert Regional Medical Center,1150 N Indian Canyon Dr,Palm Springs,CA,92262,"1180 N INDIAN CANYON DR STE E140        ,PALM SPRINGS             ,CA,92262","1150 N INDIAN CANYON DR,PALM SPRINGS,CA,92262",,,33.839248,-116.54244075327401,,0
,2487904,1972,79%,Moderate,,ST ELIZABETH HLTH CARE AT BRIGHTON      ,77 WARREN ST                            ,BRIGHTON                 ,MA,02135,St Elizabeths Medical Center,736 Cambridge St,Brighton,MA,02135,"77 WARREN ST                            ,BRIGHTON                 ,MA,02135","736 CAMBRIDGE ST,BRIGHTON,MA,02135",42.3490549,-71.14267,42.348461,-71.1475095094221,0.2505082232344746,0
