Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip
,8117694,613753,75%,Moderate,,NORTHWEST ONCOLOGY & HEMATOLOGY         ,27750 W IL ROUTE 22 STE G70             ,BARRINGTON               ,IL,60010,Derick Dermatology LLc,"1531 S Grove Ave, Suite 101",Barrington,IL,60010
,2572396,3418,75%,Moderate,,CREDENA HEALTH PHARMACY PPMC PLAZA      ,5050 NE HOYT ST STE 142                 ,PORTLAND                 ,OR,97213,Providence Portland Medical Center,4805 Ne Glisan St,Portland,OR,97213
,37334847,595654,75%,Moderate,,FIRST CHOICE PRIMARY CARE               ,770 WALNUT ST                           ,MACON                    ,GA,31201,Central Georgia Cancer Care PC,"800 1st St, Ste 410",Macon,GA,31201
,27085291,177,74%,Moderate,,"ARIZONA ONCOLOGY ASSOCIATES, PC         ",2222 E HIGHLAND AVE STE 400             ,PHOENIX                  ,AZ,85016,Abrazo Arizona Heart Hospital,1930 E Thomas Rd,Phoenix,AZ,85016
,18932417,723848,74%,Moderate,,GENESISHLTH/ZANESSURG PHS               ,2907 BELL ST                            ,ZANESVILLE               ,OH,43701,Genesis Medical Group,945 Bethesda Dr,Zanesville,OH,43701
,9577,4037,74%,Moderate,,MCALLEN HEART HOSPITAL                  ,1900 S D ST                             ,MCALLEN                  ,TX,78503,Rio Grande Regional Hospital,101 E Ridge Rd,McAllen,TX,78503
,37248111,629334,74%,Moderate,,VAIL VALLEY SC EDWD/EVANS               ,320 BEARD CREEK RD STE 100              ,EDWARDS                  ,CO,81632,Aspen and Vail Dermatology,"1140 Edwards Village Blvd, Suite B-200",Edwards,CO,81632
,39124006,780635,74%,Moderate,,"NORTHEAST GEORGIA MEDICAL CENTER, INC   ",1515 RIVER PL STE 180                   ,BRASELTON                ,GA,30517,Georgia Pain Associates,"5745 Old Winder Hwy, Suite C",Braselton,GA,30517
,38415884,801679,74%,Moderate,,FLORIDA CANCER-LEESBURG WEST-LBW        ,1600 W MAIN ST                          ,LEESBURG                 ,FL,34748,Lake Cancer & Hematology Pa,732 N 3rd St,Leesburg,FL,34748
,1741378,673845,74%,Moderate,,UH MNTOR HLTH CTR SUR CTR 340B          ,9000 MENTOR AVE STE 220                 ,MENTOR                   ,OH,44060,Haber Dermatology Inc,7200 Mentor Ave,Mentor,OH,44060
,1886755,552771,74%,Moderate,,TEXAS ONCOLOGY PHARMACY - GARL          ,530 CLARA BARTON BLVD                   ,GARLAND                  ,TX,75042,Dallas Diagnostic Association,"601 Clara Barton Blvd, Suite 300",Garland,TX,75042
,1877159,642263,74%,Moderate,,REMEDI SENIORCARE OF OHIO               ,962 S DORSET RD                         ,TROY                     ,OH,45373,Upper Valley Family Care,"700 S Stanfield Rd, Suite A",Troy,OH,45373
,22651452,577054,74%,Moderate,,OHSU CASEY EYE INSTITUTE PHARMACY       ,3375 SW TERWILLIGER BLVD                ,PORTLAND                 ,OR,97239,OHSU Spine Center,"3303 Sw Bond Ave, Building 1 12th Floor",Portland,OR,97239
,9013549,4310,74%,Moderate,,UVA BARRINGER PHARMACY WAC              ,1240 LEE ST RM 1407                     ,CHARLOTTESVILLE          ,VA,22908,University Hospital,1215 Lee St,Charlottesville,VA,22908
,2566181,1995,74%,Moderate,,LAKELAND PHARMACY SHOPPE                ,3900 HOLLYWOOD RD                       ,SAINT JOSEPH             ,MI,49085,Lakeland Medical Center,1234 Napier Ave,Saint Joseph,MI,49085
,32255619,550030,74%,Moderate,,HEMATOLOGY ONCOLOGY CONSULTANTS         ,28078 BAXTER RD STE 140                 ,MURRIETA                 ,CA,92563,Loma Linda University Medical Center Murrieta,28062 Baxter Rd,Murrieta,CA,92563
,33999122,916,74%,Moderate,,STUART ONCOLOGY - PORT ST LUCIE         ,1780 SE HILLMOOR DR                     ,PORT SAINT LUCIE         ,FL,34952,St Lucie Medical Center,1800 SE Tiffany Ave,Port St Lucie,FL,34952
,4493229,653415,74%,Moderate,,NORTH SHORE HEMATOLOGY ONCOLOGY         ,1333 E MAIN ST                          ,RIVERHEAD                ,NY,11901,Sound Gynecologic Oncology PLLC,"715 Roanoke Ave, Bldg B",Riverhead,NY,11901
,37991621,824958,74%,Moderate,,FLORIDA CANCER-ST PETE-STP              ,5767 49TH ST N                          ,SAINT PETERSBURG         ,FL,33709,Vestal Inpatient Services,6000 49th St N,St Petersburg,FL,33709
,37336456,631432,74%,Moderate,,LIVING WELL HEALTH CENTER               ,3928 159TH AVE NE                       ,REDMOND                  ,WA,98052,Advanced Foot & Ankle Clinic of Kent (AKA Isb Inc),2001 152nd Ave NE,Redmond,WA,98052
,12733688,2905,74%,Moderate,,NORTH SHORE HEM/ONC - SOUTHAMPTO        ,640 COUNTY ROAD 39                      ,SOUTHAMPTON              ,NY,11968,Stony Brook Southampton Hospital (FKA Southampton Hospital),240 Meeting House Ln,Southampton,NY,11968
,37743242,1091,74%,Moderate,,SKYLINE SURGERY CENTER                  ,285 VISTA DR                            ,POCATELLO                ,ID,83201,Portneuf Medical Center,777 Hospital Way,Pocatello,ID,83201
,13284907,638079,74%,Moderate,,THE NEBRASKA MEDICAL CENTER CL          ,111 N 175TH ST                          ,OMAHA                    ,NE,68118,The Urology Center PC,111 S 90th St,Omaha,NE,68114
,2593459,687956,74%,Moderate,,NETWORK HEALTHCARE SC                   ,1200 WOODRUFF RD STE C28                ,GREENVILLE               ,SC,29607,Greenville Dermatology LLC,369 Woodruff Rd,Greenville,SC,29607
,49436211,631550,74%,Moderate,,DIAMOND PHARMACY SERVICES               ,975 EASTWIND DR STE 115                 ,WESTERVILLE              ,OH,43081,Eastwind Womens Health,904 Eastwind Dr,Westerville,OH,43081
,1880573,748159,74%,Moderate,,FLORIDA CANCER SPECIALISTS              ,1201 5TH AVE N STE 505                  ,SAINT PETERSBURG         ,FL,33705,Henry Earl Cotman MD,"1201 5th Ave N, Suite 130",St Petersburg,FL,33705
,49469102,637610,74%,Moderate,,METROHLTH BRECKSVILLE SRG CTR           ,9200 TREEWORTH BLVD                     ,BRECKSVILLE              ,OH,44141,Brecksville Dermatology Inc,"8751 Brecksville Rd, Ste 50",Brecksville,OH,44141
,8877592,207,74%,Moderate,,BANNER FAMILY PHARMACY - UNIVERSITY MED ,1625 N CAMPBELL AVE                     ,TUCSON                   ,AZ,85719,Banner - University Medical Center Tucson (FKA University of Arizona Medical Center),1625 N Campbell Ave,Tucson,AZ,85724
,9988992,609711,74%,Moderate,,HEMATOLOGY ONCOLOGY ASSOCIATES          ,1351 KIMBERLY RD STE 100                ,BETTENDORF               ,IA,52722,UnityPoint Clinic Family Care Partners,"3740 Utica Ridge Rd, Suite B",Bettendorf,IA,52722
,12238072,726875,74%,Moderate,,THE CENTER FOR HEMATOLOGY ONCOLOGY      ,701 NW 13TH ST FL 2                     ,BOCA RATON               ,FL,33486,Royal Palm Dermatology,"1599 Nw 9th Ave, Ste 1",Boca Raton,FL,33486
,9225630,731826,74%,Moderate,,CVS                                     ,979 E 3RD ST STE 120                    ,CHATTANOOGA              ,TN,37403,Jeffrey W Gefter MD,979 E 3rd St A 440,Chattanooga,TN,37403
,6603423,857767,74%,Moderate,,CENTER FOR CANCER & BLOOD DISORDERS     ,800 W MAGNOLIA AVE                      ,FORT WORTH               ,TX,76104,Orthopedic Specialty Associates,"800 5th Ave, Suite 300",Fort Worth,TX,76104
,4270197,921416,74%,Moderate,,FLORIDA CANCER SPECIALIST               ,2111 W SWANN AVE STE 102                ,TAMPA                    ,FL,33606,Clayman Thyroid Cancer Center,1 Tampa General Cir,Tampa,FL,33606
,32682307,274377,74%,Moderate,,MESQUITE EMPLOYEE HLTH CENTER           ,300 W KEARNEY ST                        ,MESQUITE                 ,TX,75149,Mesquite Rehabilitation Institute,1023 N Belt Line Rd,Mesquite,TX,75149
,49781580,713972,74%,Moderate,,RX PHARMACY LTC CPA                     ,969 STEVENS DR STE 1B                   ,RICHLAND                 ,WA,99352,Robert J Marshall Md,925 Stevens Dr,Richland,WA,99352
,1742335,5002,74%,Moderate,,RMG PRIMARY CARE SYCAMORE               ,1850 GATEWAY DR                         ,SYCAMORE                 ,IL,60178,Kindred Hospital - Sycamore,225 Edward St,Sycamore,IL,60178
,38481897,701569,74%,Moderate,,ALLEGHENY CLNC PRIMARY CA               ,12311 PERRY HWY                         ,WEXFORD                  ,PA,15090,Debra Tanner Abell MD,"11676 Perry Hwy, Suite 2305",Wexford,PA,15090
,1742942,3959,74%,Moderate,,STEPHENVILLE MEDICAL & SURGICAL CLINIC  ,150 RIVER NORTH BLVD                    ,STEPHENVILLE             ,TX,76401,Texas Health Harris Methodist Hospital Stephenville,411 N Belknap St,Stephenville,TX,76401
,10271880,2686,74%,Moderate,,GERI SCRIPT LLC PHARMACY                ,220 W PARKWAY STE 4&5                   ,POMPTON PLAINS           ,NJ,07444,Chilton Medical Center,97 W Parkway,Pompton Plains,NJ,07444
,38680111,653898,74%,Moderate,,DESTINY SURGERY CENTER                  ,8350 DALLAS PKWY STE 100                ,FRISCO                   ,TX,75034,The Center for Neurology and Neurophysiology Pa,"7000 Parkwood Blvd, Suite F100",Frisco,TX,75034
,35882061,699229,74%,Moderate,,YOUNG AT HEART PHARMACY                 ,101 W 103RD ST # ST515                  ,INDIANAPOLIS             ,IN,46290,Perkins Van Natta Plastic Surgery PC,170 W 106th St,Indianapolis,IN,46290
,1886779,550006,74%,Moderate,,TEXAS ONCOLOGY PH MCALLEN               ,1901 S SECOND                           ,MCALLEN                  ,TX,78503,McAllen Medical Center,301 W Expy 83,McAllen,TX,78503
,2565880,2065,74%,Moderate,,BOTSFORD OUTPATIENT PHARMACY            ,28100 GRAND RIVER AVE STE 101           ,FARMINGTON               ,MI,48336,Beaumont Hospital - Farmington Hills (FKA Botsford Hospital),28050 Grand River Ave,Farmington Hills,MI,48336
,5746353,646970,74%,Moderate,,CHILDRENS MEDICAL CENTER PHCY           ,3030 CHILDRENS WAY STE 108              ,SAN DIEGO                ,CA,92123,Pacific Rim Pathology Medical Corporation,"9295 Farnham St, Suite 100",San Diego,CA,92123
,36122638,708225,74%,Moderate,,FLORIDA CANCER-NAPLES WEST-NPW          ,681 4TH AVE N                           ,NAPLES                   ,FL,34102,Dermatology Clinic of South Florida PA,694 8th St N,Naples,FL,34102
,1877190,755746,74%,Moderate,,"WILLIAMS LTC PHARMACY, LLC              ",11900 EXIT 5 PKWY                       ,FISHERS                  ,IN,46037,Northside Dermatology LLC,"9865 E 116th St, Suite 200",Fishers,IN,46037
,36775391,672443,74%,Moderate,,WALGREENS                               ,55 PARK ST STE 1A                       ,NEW HAVEN                ,CT,06511,Kalman L Watsky MD,"330 Orchard St, Ste 103",New Haven,CT,06511
,52286592,638114,74%,Moderate,,RSC MICHIGAN BULK                       ,14700 HELM CT                           ,PLYMOUTH                 ,MI,48170,Michigan Medical Associates PC,"851 S Main St, Ste B",Plymouth,MI,48170
,5292062,724992,74%,Moderate,,WALGREENS                               ,221 W COLORADO BLVD STE 445             ,DALLAS                   ,TX,75208,Peabody Health Center (AKA Prism Health North Texas),"351 W Jefferson Blvd, Ste 300",Dallas,TX,75208
,37152299,550184,74%,Moderate,,CHRISTUS SANTA ROSA HOSPITAL-ALAMO HEIGH,403 TREELINE PARK                       ,SAN ANTONIO              ,TX,78209,CHRISTUS Santa Rosa Hospital - Medical Center,2827 Babcock Rd,San Antonio,TX,78229
,31854925,782,74%,Moderate,,GULF POINTE SURGERY CENTER              ,21260 OLEAN BLVD STE 105                ,PORT CHARLOTTE           ,FL,33952,Fawcett Memorial Hospital,21298 Olean Blvd,Port Charlotte,FL,33952
,4310145,368,74%,Moderate,,"PACIFIC SHORES MEDICAL GROUP, IN        ",1043 ELM AVE STE 104AP                  ,LONG BEACH               ,CA,90813,St Mary Medical Center Long Beach,1050 Linden Ave,Long Beach,CA,90813
,38856846,857767,74%,Moderate,,UTSW MONCRIEF CANCER INFS               ,400 W MAGNOLIA AVE STE 2503             ,FORT WORTH               ,TX,76104,Orthopedic Specialty Associates,"800 5th Ave, Suite 300",Fort Worth,TX,76104
,22833275,840748,74%,Moderate,,ALLIANCE CANCER SPEC-CHAL               ,700 HORIZON CIR                         ,CHALFONT                 ,PA,18914,Listen 2 Life LLC,"1500 Horizon Dr, Suite 120D",Chalfont,PA,18914
,31933611,470,74%,Moderate,,AMERIPHARMA                             ,132 S ANITA DR FL 2                     ,ORANGE                   ,CA,92868,UC Irvine Medical Center (AKA UCI Health),101 The City Dr S,Orange,CA,92868
,1886781,3883,74%,Moderate,,TEXAS ONCOLOGY                          ,2121 PEASE ST STE 101                   ,HARLINGEN                ,TX,78550,Valley Baptist Medical Center - Harlingen (FKA VHS Harlingen Hospital),2101 Pease St,Harlingen,TX,78550
,49443314,956487,74%,Moderate,,UUH FARMINGTON CT                       ,165 N UNIVERSITY AVE RM 109             ,FARMINGTON               ,UT,84025,Utah Imaging Associates,"1433 North 1075 West, Suite 104",Farmington,UT,84025
,29191976,871578,73%,Moderate,,MEDSTAR SURGERY CENTER AT LAFAYETTE CENT,1133 21ST ST NW STE 1000                ,WASHINGTON               ,DC,20036,DC Derm Docs,"1828 L St NW, Suite 850",Washington,DC,20036
,31779159,649484,73%,Moderate,,MARYLAND ONC HEM - SILVER SPRI          ,12210 PLUM ORCHARD DR STE 211           ,SILVER SPRING            ,MD,20904,Eleanor Ford MD PA,"11161 New Hampshire Ave, Ste 307",Silver Spring,MD,20904
,29144839,631127,73%,Moderate,,FLORIDA CANCER-ORANGE CITY-ORC          ,765 IMAGE WAY                           ,ORANGE CITY              ,FL,32763,Central Florida Medical Associates,2575 S Volusia Ave,Orange City,FL,32763
,36849967,2409,73%,Moderate,,STEPHENS HEALTH SERVICES                ,1100 S SPRINGFIELD AVE STE A            ,BOLIVAR                  ,MO,65613,Citizens Memorial Hospital,1500 N Oakland Ave,Bolivar,MO,65613
,1887544,3098,73%,Moderate,,GROUP HEALTH - TRIHEALTH PHYSICIAN PARTN,8040 PRINCETON GLENDALE RD              ,WEST CHESTER             ,OH,45069,UC Health West Chester Hospital,7700 University Dr,West Chester,OH,45069
,32968749,664931,73%,Moderate,,CANCER CENTER OF KANSAS                 ,800 W LAUREL ST                         ,INDEPENDENCE             ,KS,67301,Four County Mental Health,3751 W Main St,Independence,KS,67301
,33972154,679184,73%,Moderate,,THE MEDICINE SHOPPE                     ,339 SAINT PATRICK ST                    ,RAPID CITY               ,SD,57701,Advanced Dermatology Center PC,710 Saint Anne St,Rapid City,SD,57701
,11316509,641670,73%,Moderate,,HEALING ARTS & SPECIALTY PHARMACY       ,3250 GORDONVILLE RD                     ,CAPE GIRARDEAU           ,MO,63703,Regional Primary Care Inc,"150 S Mount Auburn Rd, Suite 418",Cape Girardeau,MO,63703
,6375,624482,73%,Moderate,,METHODIST HOSPITAL-GERMANTOWN           ,7691 POPLAR AVE                         ,GERMANTOWN               ,TN,38138,Advanced Dermatology and Skin Cancer Associates PLLC,7658 Poplar Pike,Germantown,TN,38138
,8417286,732193,73%,Moderate,,CANCER HEALTH TREATMENT CENTER PC       ,1630 45TH ST                            ,MUNSTER                  ,IN,46321,Community Healthcare Partners,905 Ridge Rd,Munster,IN,46321
,27365847,654750,73%,Moderate,,FLORIDA CANCER-PASADENA-PDA             ,1615 PASADENA AVE S STE 400             ,SAINT PETERSBURG         ,FL,33707,Fuller Dermatology,"1609 Pasadena Avenue South, Suite 4C",St Petersburg,FL,33707
,1886761,553370,73%,Moderate,,TX CANCER CTR-SHERMAN                   ,2800 HIGHWAY 75 N                       ,SHERMAN                  ,TX,75090,Baylor Scott & White Surgical Hospital - Sherman (FKA Heritage Park Surgical Hospital),3601 N Calais St,Sherman,TX,75090
,26980963,1668,73%,Moderate,,DUNCAN PRESCRIPTION CENTER              ,317 W BROADWAY                          ,MAYFIELD                 ,KY,42066,Jackson Purchase Medical Center,1099 Medical Center Cir,Mayfield,KY,42066
,37442065,601065,73%,Moderate,,LEE PHARMACY #2                         ,9981 S HEALTHPARK DR                    ,FORT MYERS               ,FL,33908,Harris Dermatology,9090 Park Royal Dr,Fort Myers,FL,33908
,8965433,3623,73%,Moderate,,"MUSC, RUTLEDGE TOWER AMBULATORY CARE    ",135 RUTLEDGE AVE                        ,CHARLESTON               ,SC,29425,Medical University of South Carolina,171 Ashley Ave,Charleston,SC,29425
,53497992,720737,73%,Moderate,,INOVA HEALTH CARE SERVICES              ,8081 INNOVATION PARK DR                 ,FAIRFAX                  ,VA,22031,Hematology Oncology Care of Northern Virginia Pc,"3022 Williams Dr, Suite 100",Fairfax,VA,22031
,34091122,679337,73%,Moderate,,MILLENNIUM ONCOLOGY                     ,22710 PROFESSIONAL DR STE 100           ,KINGWOOD                 ,TX,77339,Jason C Miller DPM PA,"350 Kingwood Medical Dr, Suite 150",Kingwood,TX,77339
,37226019,759227,73%,Moderate,,NCH WESTERVILLE SURGERY CENTER          ,455 EXECUTIVE CAMPUS DR                 ,WESTERVILLE              ,OH,43082,Center for Surgical Dermatology & Dermatology Associates,428 County Line Rd W,Westerville,OH,43082
,26916793,881,73%,Moderate,,FLORIDA CANCER-WELLINGTON NRTH-W        ,1037 S STATE ROAD 7 STE 303             ,WELLINGTON               ,FL,33414,Wellington Regional Medical Center,10101 Forest Hill Blvd,Wellington,FL,33414
,21113250,976914,73%,Moderate,,AUGUSTA ONC-ORALS DT                    ,1303 D ANTIGNAC ST STE 1000             ,AUGUSTA                  ,GA,30901,University Medical Oncology,"1348 Walton Way, Suite 6700",Augusta,GA,30901
,8943458,755833,73%,Moderate,,GRAND VALLEY HEALTH PLAN                ,2680 LEONARD ST NE                      ,GRAND RAPIDS             ,MI,49525,Dermatology Center of Grand Rapids Pc,"750 E Beltline Ave Ne, 3rd Floor",Grand Rapids,MI,49525
,32611881,670270,73%,Moderate,,PACIFIC SHORES MED GRP-LONG BEAC        ,3747 WORSHAM AVE STE 101                ,LONG BEACH               ,CA,90808,Laser Care Specialists,"3828 Schaufele Ave, Ste 300",Long Beach,CA,90808
,24202128,1005774,73%,Moderate,,UPSTATE PHARMACY CROSS CR               ,111 DOCTORS DR                          ,GREENVILLE               ,SC,29605,Plastic Surgery Associates,24 Memorial Medical Dr,Greenville,SC,29605
,4117080,4403,73%,Moderate,,SUMMIT CANCER CENTER                    ,6001 N MAYFAIR ST                       ,SPOKANE                  ,WA,99208,Providence Holy Family Hospital,5633 N Lidgerwood St,Spokane,WA,99208
,2374591,1123,73%,Moderate,,PRESENCE NAZARETH FAMILY CENTER         ,1127 N OAKLEY BLVD                      ,CHICAGO                  ,IL,60622,AMITA Health Saint Mary and Elizabeth Medical Center Chicago - Saint Mary Campus (FKA Presence Saint Mary and Elizabeth Medical Center - Saint Mary Campus),2233 W Division St,Chicago,IL,60622
,3876369,683224,73%,Moderate,,PHARMERICA                              ,301 INDUSTRIAL DR                       ,GLASGOW                  ,KY,42141,Barren River Regional Cancer Center,103 Trista Ln,Glasgow,KY,42141
,1914522,860792,73%,Moderate,,FLORIDA CANCER-NEW PRT RICHEY W-        ,5802 STATE ROAD 54                      ,NEW PORT RICHEY          ,FL,34652,Rivers Edge Pediatrics,6352 River Rd,New Port Richey,FL,34652
,52288626,662993,73%,Moderate,,VA CANCER INST- HARBOURSIDE ON          ,6130 HARBOURSIDE CTR LOOP STE 101       ,MIDLOTHIAN               ,VA,23112,Cardiology of Virginia Inc,13572 Waterford Pl,Midlothian,VA,23112
,37231859,603171,73%,Moderate,,NSUHS-KELLOGG GB PHARMACY               ,2180 PFINGSTEN RD STE 1008              ,GLENVIEW                 ,IL,60026,The Derm (FKA Brodsky Dermatology LLC),"2601 Compass Rd, Suite 125",Glenview,IL,60026
,8842689,615624,73%,Moderate,,SURGERY HOLDINGS ALHAMBRA SURGERY       ,1201 ALHAMBRA BLVD STE 110              ,SACRAMENTO               ,CA,95816,Urogynecology Consultants Medical Corporation,"2801 K St, Ste 200",Sacramento,CA,95816
,2462067,7129,73%,Moderate,,COOPER CR INSTIT VOORHEES(WAC)          ,900 CENTENNIAL BLVD STE M               ,VOORHEES                 ,NJ,08043,Virtua Voorhees Hospital,100 Bowman Dr,Voorhees,NJ,08043
,35882009,966957,73%,Moderate,,COMPREHENSIVE CANCER CENTER PHARMACY    ,1825 N MARION ST                        ,DENVER                   ,CO,80218,Colorado Blood Cancer Institute,"1721 E 19th Ave, Suites 200-300",Denver,CO,80218
,21061604,3019,73%,Moderate,,VIDANT HLTH EMPLOYEE PHAR               ,2000 VENTURE TOWER DR # 6028            ,GREENVILLE               ,NC,27834,Vidant Medical Center (FKA Pitt County Memorial Hospital),2100 Stantonsburg Rd,Greenville,NC,27834
,53262026,591606,73%,Moderate,,AMERIPHARMA INFUSION CLINIC             ,132 S ANITA DR STE A                    ,ORANGE                   ,CA,92868,Breastlink Medical Group INC,"230 S Main St, Ste 100",Orange,CA,92868
,18218513,856613,73%,Moderate,,VIRGINIA CANCER INSTITUTE-HANOVE        ,7501 RIGHT FLANK RD STE 600             ,MECHANICSVILLE           ,VA,23116,Pediatric Associates of Richmond,"8485 Bell Creek Rd, Suite B3",Mechanicsville,VA,23116
,9597458,836623,73%,Moderate,,FAIRFAX MAIN PHCY                       ,10580 ARROWHEAD DR                      ,FAIRFAX                  ,VA,22030,Integrated Dermatology of Fairfax LLC,"10721 Main St, Suite 200",Fairfax,VA,22030
,1923292,837,73%,Moderate,,FLORIDA CANCER SPECIALISTS              ,401 MANATEE AVE E STE B                 ,BRADENTON                ,FL,34208,Manatee Memorial Hospital,206 2nd St E,Bradenton,FL,34208
,38303717,550580,73%,Moderate,,SANSUM CLINIC FOOTHILL EYE CTR          ,4151 FOOTHILL RD BLDG B                 ,SANTA BARBARA            ,CA,93110,Sansum Clinic,470 S Patterson Ave,Santa Barbara,CA,93111
,11755578,956150,73%,Moderate,,WINDSOR POINT PHARMACY                  ,581 GUY RD STE 102                      ,CLAYTON                  ,NC,27520,FastMed Urgent Care,"935 Shotwell Rd, Suite 108",Clayton,NC,27520
,4437154,752940,73%,Moderate,,UCLA HEALTH SYSTEM HEM ONC              ,100 UCLA MEDICAL PLZ STE 555            ,LOS ANGELES              ,CA,90024,Jeffrey Rawnsley MD Inc,"Westwood Plaza 19021 Wilshire Blvd, Suite 611",Los Angeles,CA,90024
,37459504,4958,73%,Moderate,,DEL'S PHARMACY I                        ,10374 TRADEMARK ST                      ,RANCHO CUCAMONGA         ,CA,91730,Kindred Hospital Rancho (FKA Rancho Specialty Hospital),10841 White Oak Ave,Rancho Cucamonga,CA,91730
,38453037,2717,73%,Moderate,,PLAINS RMC PHARMACY RTL                 ,2401 W 21ST ST                          ,CLOVIS                   ,NM,88101,Plains Regional Medical Center,2100 Martin Luther King Jr,Clovis,NM,88101
,2399463,590819,73%,Moderate,,"SKILLED CARE PHARMACY, IN               ",6175 HI TEK CT                          ,MASON                    ,OH,45040,Dermatology & Skin Care Associates,5160 Socialville Foster Rd,Mason,OH,45040
,23264622,1359,73%,Moderate,,FRANCISCAN  SURGERY CENTER              ,5255 E STOP 11 RD STE 100               ,INDIANAPOLIS             ,IN,46237,Franciscan Health Indianapolis (FKA Franciscan St Francis Health - Indianapolis),8111 S Emerson Ave,Indianapolis,IN,46237
,2619777,914996,73%,Moderate,,TURENNE PHARMEDCO INC                   ,355 INDUSTRIAL PARK BLVD                ,MONTGOMERY               ,AL,36117,River Region Dermatology and Laser Inc,2060 Berryhill Rd,Montgomery,AL,36117
,37231938,5390,73%,Moderate,,ROCK VALLEY COMPOUNDING PHARMACY LL     ,811 S PERRYVILLE RD UNIT 109            ,ROCKFORD                 ,IL,61108,Van Matre Encompass Health Rehabilitation Hospital (FKA Van Matre HealthSouth Rehabilitation Hospital),950 S Mulford Rd,Rockford,IL,61108
,26666490,773661,73%,Moderate,,CHI HEALTH PHARMACY - 132ND AND CENTER  ,13315 W CENTER RD STE 101               ,OMAHA                    ,NE,68144,Advanced Dermatology of the Midlands PC,"12910 Pierce St, Suite 120",Omaha,NE,68144
,23713020,728017,73%,Moderate,,"NORTON COMMUNITY PHYSICIAN SERVICES,LLC ",1490 PARK AVE NW STE 7                  ,NORTON                   ,VA,24273,Cutting Edge Dermatology PLLC,"280 Virginia Ave Ne, Ste 106",Norton,VA,24273
,29315866,1008214,73%,Moderate,,MD ANDERSON CLINIC SPECIALTY            ,1155 PRESSLER ST                        ,HOUSTON                  ,TX,77030,Baylor College of Medicine Healthcare,6620 Main St,Houston,TX,77030
,49792009,652875,73%,Moderate,,"BENJAMIN, MICHAEL MD-MISSION HIL        ",10630 SEPULVEDA BLVD # 202              ,MISSION HILLS            ,CA,91345,Carolyn Kassabian MD Inc,"14901 Rinaldi St, #305",Mission Hills,CA,91345
,33275306,726135,73%,Moderate,,ADVANCED PHARMACY                       ,8910 ROUTE 108 STE C                    ,COLUMBIA                 ,MD,21045,Medical & Aesthetic Dermatology,"9256 Bendix Rd, Suite 200A",Columbia,MD,21045
,49552168,5377,73%,Moderate,,DALLAS COUNTY HOSPITAL DISTRICT         ,5184 TEX OAK AVE STE 1.711              ,DALLAS                   ,TX,75235,Childrens Medical Center Dallas,1935 Medical District Dr,Dallas,TX,75235
,39022042,585468,73%,Moderate,,HARMONY EMERGENCY DEPARTMENT PHARMA     ,4630 SNOW MESA DR                       ,FORT COLLINS             ,CO,80528,Banner Fort Collins Medical Center,4700 Lady Moon Dr,Fort Collins,CO,80528
,4257250,929443,73%,Moderate,,METRO UROLOGY                           ,1655 BEAM AVE STE 206                   ,SAINT PAUL               ,MN,55109,Metro OBGYN,"17 Exchange St W, Suite 622",Saint Paul,MN,55102
,31218753,553252,73%,Moderate,,RUBICON RX                              ,5751 W 73RD ST                          ,INDIANAPOLIS             ,IN,46278,Cancer Care Group,"6100 W 96th St, Suite 125",Indianapolis,IN,46278
,49510460,4481,73%,Moderate,,WILLOW CREEK BEHAVIORAL HEALTH          ,1351 ONTARIO RD                         ,GREEN BAY                ,WI,54311,Aurora BayCare Medical Center,2845 Greenbrier Rd,Green Bay,WI,54311
,1915080,611397,73%,Moderate,,NORTH SHORE HEM/ONC -SETAUKET           ,49 NESCONSET HWY                        ,PORT JEFFERSON STATION   ,NY,11776,New York Cancer and Blood Specialists (AKA North Shore Hematology Oncology Associates),"1500 Route 112, Bldg 4",Port Jefferson Station,NY,11776
,2447950,683182,73%,Moderate,,VANTAGE CARE APOTHECARY R               ,1305 S MAIN ST                          ,MEADVILLE                ,PA,16335,Meadville OB/GYN Associates (AKA Meadville Obstetrics and Gynecology Associates),"765 Liberty St, Suite 202",Meadville,PA,16335
,49802037,1358,73%,Moderate,,"PHARMSCRIPT OF IN, LLC (B)              ",6825 HILLSDALE CT                       ,INDIANAPOLIS             ,IN,46250,Community Heart and Vascular Hospital (FKA Indiana Heart Hospital),8075 N Shadeland Ave,Indianapolis,IN,46250
,8789208,550880,72%,Moderate,,SANFORD CLINIC NORTH                    ,737 BROADWAY N                          ,FARGO                    ,ND,58102,Sanford Health Medical Group,801 Broadway N,Fargo,ND,58122
,1892582,726015,72%,Moderate,,BLUE RIDGE CANCER CARE                  ,2013 JEFFERSON ST SW FL 2               ,ROANOKE                  ,VA,24014,Dermatology Practice of Roanoke PC,2000 Stephenson Ave SW,Roanoke,VA,24014
,37639242,1488,72%,Moderate,,IA LUTHERAN HOSP INFUSION PHCY          ,1415 WOODLAND AVE # LEVEL2              ,DES MOINES               ,IA,50309,Iowa Lutheran Hospital,700 E University Ave,Des Moines,IA,50316
,1884971,381,72%,Moderate,,WALGREENS                               ,4616 DE LONGPRE AVE                     ,LOS ANGELES              ,CA,90027,CHA Hollywood Presbyterian Medical Center,1300 N Vermont Ave,Los Angeles,CA,90027
